"prop.area"	"undisturbed.eigen"	"eigen.patch.rm"	"eigen.islands"	"eigen.quality"	"num.patch.rem"	"alpha.count"	"bunch.of.repeats"
"42"	0.96300805979652	0.01258783241171	0.01258783241171	0.0111424713795882	0.0116737609596713	3	1	1
"43"	0.967299805559472	0.01258783241171	0.01258783241171	0.0113034352448642	0.0117780434802067	3	1	1
"44"	0.981265689739956	0.01258783241171	0.0125878321984438	0.0118393166240296	0.012120601702593	3	1	1
"45"	0.978652881645364	0.01258783241171	0.01258783241171	0.0117376425091961	0.0120561407835262	3	1	1
"46"	0.986284454872502	0.01258783241171	0.01258783241171	0.0120364676465671	0.0122449024196341	3	1	1
"47"	0.987034404190769	0.01258783241171	0.0125409774763995	0.0120661379610173	0.0122635310160292	3	1	1
"48"	0.968677345818731	0.01258783241171	0.0125878324116505	0.011355467924208	0.0118116138001147	3	1	1
"49"	0.94991679916313	0.01258783241171	0.012587832411709	0.010662066663712	0.0113585289341431	3	1	1
"50"	0.972938947306419	0.01258783241171	0.01258783241171	0.0115175750107832	0.011915770496214	3	1	1
"51"	0.960018549050415	0.01258783241171	0.01258783241171	0.0110313673038219	0.011601394660252	3	1	1
"52"	0.983156646719543	0.01258783241171	0.01258783241171	0.0119133119026975	0.0121673609448182	3	1	1
"53"	0.972343235437265	0.01258783241171	0.01258783241171	0.0114948110818637	0.0119011833675197	3	1	1
"54"	0.961333798048449	0.01258783241171	0.01258783241171	0.0110801453396979	0.0116332048271082	3	1	1
"55"	0.957259382101851	0.01258783241171	0.01258783241171	0.0109295619486838	0.0115348038951625	3	1	1
"56"	0.965869511841064	0.01258783241171	0.01258783241171	0.011249599205078	0.0117432381244531	3	1	1
"57"	0.949064522173483	0.01258783241171	0.01258783241171	0.0106313380621894	0.011338156055017	3	1	1
"58"	0.987415474968855	0.01258783241171	0.0125865001464998	0.0120812353175782	0.012273002165985	3	1	1
"59"	0.944715419635273	0.01258783241171	0.00504328470832056	0.0104755625864195	0.0112344796065209	3	1	1
"60"	0.986987624927176	0.01258783241171	0.01258783241171	0.0120642856249761	0.0122623686140842	3	1	1
"61"	0.98099946936994	0.01258783241171	0.01258783241171	0.0118289268790413	0.012114025882425	3	1	1
"62"	0.948037376837806	0.01258783241171	0.01258783241171	0.0105943927168624	0.0113136274127493	4	1	1
"63"	0.937643276334194	0.01258783241171	0.01258783241171	0.0102259053782487	0.0110669064736653	4	1	1
"64"	0.973579647423126	0.01258783241171	0.01258783241171	0.0115420957779902	0.0119314692186968	4	1	1
"65"	0.953805240085205	0.01258783241171	0.0125878324116505	0.0108031072798061	0.0114517104980298	4	1	1
"66"	0.97462887575866	0.01258783241171	0.01258783241171	0.0115823361721505	0.0119572002031242	4	1	1
"67"	0.976393894602641	0.01258783241171	0.01258783241171	0.0116502660336059	0.0120005475615446	4	1	1
"68"	0.989271894904931	0.01258783241171	0.01258783241171	0.0121549863327566	0.0123191939954617	4	1	1
"69"	0.974953551126227	0.01258783241171	0.01258783241171	0.0115948095261819	0.0119651680667945	4	1	1
"70"	0.951067638274136	0.01258783241171	0.0054603913292291	0.0107036652121013	0.0113860676780029	4	1	1
"71"	0.978535686121266	0.01258783241171	0.01258783241171	0.0117330973961614	0.0120532534653279	4	1	1
"72"	0.946592481998009	0.01258783241171	0.01258783241171	0.0105425840173609	0.0112791677065998	4	1	1
"73"	0.983752004189199	0.01258783241171	0.0125865001464999	0.011936680574251	0.0121821014697488	4	1	1
"74"	0.969110547312903	0.01258783241171	0.0125878320915894	0.0113718679180234	0.0118221806888957	4	1	1
"75"	0.94489516760622	0.01258783241171	0.0125865001464999	0.0104819667436863	0.0112387551099835	4	1	1
"76"	0.974474557842212	0.01258783241171	0.0125878324116504	0.0115764111266896	0.0119534140149924	4	1	1
"77"	0.946039450181014	0.01258783241171	0.0125409777822039	0.0105228045252081	0.0112659922027181	4	1	1
"78"	0.944610939615645	0.01258783241171	0.01258783241171	0.0104718414609335	0.0112319948079903	4	1	1
"79"	0.927715475314733	0.01258783241171	0.0125878324117091	0.00988297317899896	0.0108337935316389	4	1	1
"80"	0.939427774035237	0.01258783241171	0.00504328470832056	0.0102884766540817	0.0111090710418324	4	1	1
"81"	0.921978826127952	0.01258783241171	0.01258783241171	0.00968877163949441	0.0107002234463858	4	1	1
"82"	0.965364107808157	0.01258783241171	0.01258783241171	0.0112306218862629	0.0117309517295931	5	1	1
"83"	0.974759647485629	0.01258783241171	0.01258783241171	0.0115873589398708	0.0119604091550898	5	1	1
"84"	0.968452237990829	0.01258783241171	0.01258783241171	0.0113469528704646	0.0118061247117346	5	1	1
"85"	0.980988159998222	0.01258783241171	0.01258783241171	0.0118284856612987	0.0121137465729325	5	1	1
"86"	0.878210530751079	0.01258783241171	0.00546037069572245	0.00829916890276996	0.0097084127797277	5	1	1
"87"	0.959568064076259	0.01258783241171	0.0125878321984438	0.0110146974017325	0.0115905093960471	5	1	1
"88"	0.966899174336617	0.01258783241171	0.01258783241171	0.0112883361268636	0.0117682891625447	5	1	1
"89"	0.933764892604002	0.01258783241171	0.012565097558208	0.0100908953498393	0.0109755434951591	5	1	1
"90"	0.958951235413138	0.01258783241171	0.0125878324105763	0.010991902663275	0.0115756129841901	5	1	1
"91"	0.97899540520362	0.01258783241171	0.0125396305762255	0.0117509339340957	0.0120645814369421	5	1	1
"92"	0.926551475161066	0.01258783241171	0.0125878324117099	0.00984333569414362	0.0108066243693674	5	1	1
"93"	0.957442963046095	0.01258783241171	0.0125865001464999	0.0109363136295402	0.0115392285543126	5	1	1
"94"	0.959044026803603	0.01258783241171	0.0125878324117099	0.0109953294852456	0.0115778532841183	5	1	1
"95"	0.964019518207229	0.01258783241171	0.0125878323959246	0.0111802509190329	0.0116982960076928	5	1	1
"96"	0.971189178665089	0.01258783241171	0.0125878321063991	0.0114508071029721	0.0118729495297924	5	1	1
"97"	0.974444962419198	0.01258783241171	0.01258783241171	0.0115752750684515	0.0119526879601778	5	1	1
"98"	0.951946819760191	0.01258783241171	0.01258783241171	0.0107355260706591	0.0114071283184688	5	1	1
"99"	0.920026449630453	0.01258783241171	0.01258783241171	0.00962333240342606	0.0106549539781461	5	1	1
"100"	0.935160799517403	0.01258783241171	0.0125878323959247	0.0101393337592317	0.0110083832150992	5	1	1
"101"	0.96010378610724	0.01258783241171	0.0125878321984437	0.0110345235694923	0.0116034548551018	5	1	1
"102"	0.952068378172268	0.01258783241171	0.01258783241171	0.0107399368309041	0.0114100417604986	6	1	1
"103"	0.953012968269253	0.01258783241171	0.01258783241171	0.0107742576098875	0.0114326938289382	6	1	1
"104"	0.947312750743481	0.01258783241171	0.0125878323959247	0.0105683865041916	0.0112963390299402	6	1	1
"105"	0.899025931989401	0.01258783241171	0.012587832411709	0.00894008738924287	0.0101740856681523	6	1	1
"106"	0.96761861438924	0.01258783241171	0.0125878324117099	0.0113154614226701	0.0117858085247699	6	1	1
"107"	0.934934697080452	0.01258783241171	0.01258783241171	0.0101314761701952	0.0110030606622801	6	1	1
"108"	0.962242492337581	0.01258783241171	0.0125878323959246	0.0111139398871928	0.0116552076380113	6	1	1
"109"	0.968850775463449	0.01258783241171	0.01258783241171	0.0113620314353063	0.0118158436241558	6	1	1
"110"	0.957722596870857	0.01258783241171	0.01258783241171	0.0109466039118854	0.0115459699059099	6	1	1
"111"	0.963512446277216	0.01258783241171	0.01258783241171	0.0111612990235049	0.0116859926936086	6	1	1
"112"	0.957798374729619	0.01258783241171	0.01258783241171	0.0109493937192423	0.0115477970811131	6	1	1
"113"	0.912493300343441	0.01258783241171	0.01258783241171	0.00937392361777399	0.0104811834222969	6	1	1
"114"	0.949241105930701	0.01258783241171	0.0125878324116506	0.0106376992905565	0.0113423756215665	6	1	1
"115"	0.948903385457367	0.01258783241171	0.0125664318526692	0.0106255357792248	0.011334306289078	6	1	1
"116"	0.946099222494068	0.01258783241171	0.01258783241171	0.0105249409766946	0.0112674158551583	6	1	1
"117"	0.966774705912727	0.01258783241171	0.01258783241171	0.0112836481993737	0.0117652595061697	6	1	1
"118"	0.952633209850805	0.01258783241171	0.01258783241171	0.0107604496010342	0.0114235842011896	6	1	1
"119"	0.959331433346625	0.01258783241171	0.0125878323959247	0.0110059485959637	0.0115847936315802	6	1	1
"120"	0.903919171543782	0.01258783241171	0.0125664318526692	0.00909594839954197	0.0102851385756571	6	1	1
"121"	0.882871777883661	0.01258783241171	0.0054591544892062	0.00843962166397005	0.00981174428019711	6	1	1
"122"	0.924831590476652	0.01258783241171	0.0125878324116504	0.00978498612345837	0.0107665426291981	7	1	1
"123"	0.942880564127176	0.01258783241171	0.01258783241171	0.0104103565919562	0.0111908820783608	7	1	1
"124"	0.939435900807848	0.01258783241171	0.0125409777832817	0.0102887622624494	0.0111092632466772	7	1	1
"125"	0.942026839986647	0.01258783241171	0.0125865001464999	0.0103801211144723	0.011170625852319	7	1	1
"126"	0.904382523909909	0.01258783241171	0.01258783241171	0.00911081139421672	0.0102956856796203	7	1	1
"127"	0.950895667703569	0.01258783241171	0.0125878324116505	0.0106974414132244	0.0113819504281905	7	1	1
"128"	0.881015052422679	0.01258783241171	0.01258783241171	0.00838346484401203	0.00977051845449047	7	1	1
"129"	0.955585280228045	0.01258783241171	0.01258783241171	0.0108681362342562	0.0114944939192897	7	1	1
"130"	0.94890845324434	0.01258783241171	0.01258783241171	0.0106257182262793	0.0113344273551508	7	1	1
"131"	0.908721558814543	0.01258783241171	0.01258783241171	0.00925087455742787	0.0103947156916685	7	1	1
"132"	0.922363081815074	0.01258783241171	0.01258783241171	0.00970169001803665	0.0107091444289555	7	1	1
"133"	0.928210457610097	0.01258783241171	0.01258783241171	0.00989986477786627	0.0108453573499047	7	1	1
"134"	0.927662791454054	0.01258783241171	0.012587832411709	0.00988117657511156	0.0108325630900268	7	1	1
"135"	0.889803362230405	0.01258783241171	0.0125878324117091	0.00865174167071238	0.00996641660698656	7	1	1
"136"	0.921454779736918	0.01258783241171	0.01258783241171	0.00967117429821388	0.0106880630372442	7	1	1
"137"	0.918318348934612	0.01258783241171	0.01258783241171	0.00956635165393135	0.0106154272021495	7	1	1
"138"	0.956803204382812	0.01258783241171	0.0125878323959247	0.0109127983016825	0.0115238127952446	7	1	1
"139"	0.922044124569272	0.01258783241171	0.01258783241171	0.00969096601677475	0.0107017391702522	7	1	1
"140"	0.936656820539084	0.01258783241171	0.01258783241171	0.0101914387708646	0.0110436326516685	7	1	1
"141"	0.850111142359748	0.01258783241171	0.00545938459890457	0.00748889110768955	0.00909708744333045	7	1	1
"142"	0.949739668578922	0.01258783241171	0.0125878324117099	0.0106556748092622	0.0113542932889065	8	1	1
"143"	0.943896170509279	0.01258783241171	0.0125878321073777	0.0104464109849415	0.01121500316597	8	1	1
"144"	0.909528509127618	0.01258783241171	0.01258783241171	0.00927709862586687	0.010413185030943	8	1	1
"145"	0.948542301586647	0.01258783241171	0.0125865001464999	0.0106125423111304	0.0113256818989256	8	1	1
"146"	0.913417397333036	0.01258783241171	0.0125878324117091	0.00940425643187486	0.0105024231057944	8	1	1
"147"	0.878020151731789	0.01258783241171	0.00545817001018622	0.00829346957020184	0.00970420404456974	8	1	1
"148"	0.88391090624814	0.01258783241171	0.0125878324105763	0.00847117193972747	0.00983485445796341	8	1	1
"149"	0.888677543112718	0.01258783241171	0.00546039162892779	0.00861702273905259	0.00994121264718717	8	1	1
"150"	0.96948358921406	0.01258783241171	0.0125409777833423	0.0113860046287683	0.0118312839177901	8	1	1
"151"	0.925107869397211	0.01258783241171	0.01258783241171	0.00979434183460506	0.0107729762612437	8	1	1
"152"	0.891619886306189	0.01258783241171	0.0125865001464999	0.00870798036329792	0.0100071508102661	8	1	1
"153"	0.943569459794056	0.01258783241171	0.01258783241171	0.0104348024678843	0.0112072408130771	8	1	1
"154"	0.924521128536517	0.01258783241171	0.0125878323958982	0.00977448082330258	0.0107593152794856	8	1	1
"155"	0.897376101596759	0.01258783241171	0.0125878321063582	0.0088879875190872	0.0101367783706752	8	1	1
"156"	0.945371163144742	0.01258783241171	0.01258783241171	0.010498939909532	0.0112500811171792	8	1	1
"157"	0.930465506474013	0.01258783241171	0.0053926035379968	0.00997709275699743	0.0108981180551399	8	1	1
"158"	0.924644425289822	0.01258783241171	0.01258783241171	0.00977865188661327	0.0107621852562976	8	1	1
"159"	0.909848620981461	0.01258783241171	0.01258783241171	0.00928751687179984	0.0104205162372318	8	1	1
"160"	0.920546001870149	0.01258783241171	0.0125878324105762	0.00964071431838925	0.0106669913892011	8	1	1
"161"	0.968931132932135	0.01258783241171	0.01258783241171	0.0113650735580097	0.0118178037416145	8	1	1
"162"	0.903504143589735	0.01258783241171	0.01258783241171	0.00908265085028732	0.0102756960498175	9	1	1
"163"	0.851918635055863	0.01258783241171	0.00545847786562158	0.00753916836332077	0.00913581273141381	9	1	1
"164"	0.962627164708776	0.01258783241171	0.0125182988096569	0.0111282691717255	0.0116645282251992	9	1	1
"165"	0.945433648862898	0.01258783241171	0.0125409777833425	0.010501169565665	0.0112515683481361	9	1	1
"166"	0.913319850616631	0.01258783241171	0.0125865001464999	0.00940105108222632	0.0105001800519886	9	1	1
"167"	0.928373095680435	0.01258783241171	0.01258783241171	0.00990541961123475	0.0108491582605855	9	1	1
"168"	0.927649654962409	0.01258783241171	0.01258783241171	0.00988072863772089	0.0108322562956436	9	1	1
"169"	0.912746945751435	0.01258783241171	0.00546039164195787	0.00938224207171587	0.010487011133111	9	1	1
"170"	0.955351847699374	0.01258783241171	0.0125865001464998	0.0108595917612734	0.0114888788033829	9	1	1
"171"	0.887350535914638	0.01258783241171	0.01258783241171	0.00857623256642434	0.00991154561801888	9	1	1
"172"	0.89312247896356	0.01258783241171	0.0125878324105763	0.008754705021277	0.0100409081136928	9	1	1
"173"	0.91906355211761	0.01258783241171	0.0125664318526692	0.00959117994555197	0.0106326627498069	9	1	1
"174"	0.949459434741709	0.01258783241171	0.01258783241171	0.01064556827276	0.0113475937945988	9	1	1
"175"	0.937330302490098	0.01258783241171	0.0125878324116505	0.0102149607043694	0.0110595197109457	9	1	1
"176"	0.882307667523327	0.01258783241171	0.01258783241171	0.00842253062487427	0.00979920987038249	9	1	1
"177"	0.948256185595766	0.01258783241171	0.0125878324117099	0.0106022549769047	0.0113188504271579	9	1	1
"178"	0.92898467188327	0.01258783241171	0.0125878324105763	0.00992632856280258	0.0108634569784456	9	1	1
"179"	0.914911269853452	0.01258783241171	0.01258783241171	0.00945344639669283	0.0105368041260057	9	1	1
"180"	0.964639673076743	0.01258783241171	0.0125865001455209	0.0112034620640737	0.01171335190354	9	1	1
"181"	0.854122474617327	0.01258783241171	0.01258783241171	0.00760080825510129	0.00918314097844419	9	1	1
"182"	0.898896420989251	0.01258783241171	0.0125878324117091	0.008935989369224	0.0101711545822853	10	1	1
"183"	0.87557141325513	0.01258783241171	0.00544826529315819	0.00822042115563825	0.00965015079532125	10	1	1
"184"	0.888747429025751	0.01258783241171	0.01258783241171	0.00861917491644819	0.00994277626955078	10	1	1
"185"	0.881536642818627	0.01258783241171	0.0125878321073376	0.00839921225540144	0.00978209082692226	10	1	1
"186"	0.925706946840312	0.01258783241171	0.01258783241171	0.00981465149566361	0.0107869334157859	10	1	1
"187"	0.916941441745578	0.01258783241171	0.00545876848272066	0.00952060272665606	0.0105836179711969	10	1	1
"188"	0.930079908033768	0.01258783241171	0.0125878324107314	0.00996385551165	0.0108890872494886	10	1	1
"189"	0.872492030579001	0.01258783241171	0.00530323657449338	0.00812923954552052	0.00958239104371707	10	1	1
"190"	0.800301743817975	0.01258783241171	0.00114000485779142	0.00619837240452476	0.00806229117058725	10	1	1
"191"	0.904252944488927	0.01258783241171	0.0125865001464989	0.00910665304308194	0.0102927355708367	10	1	1
"192"	0.925157756262593	0.01258783241171	0.0125409774763995	0.00979603187893755	0.0107741381679248	10	1	1
"193"	0.947292275340126	0.01258783241171	0.0125409777661291	0.0105676523537516	0.0112958507126485	10	1	1
"194"	0.933738643860755	0.01258783241171	0.0125878324116506	0.0100899861692209	0.010974926444387	10	1	1
"195"	0.875099136337641	0.01258783241171	0.005459145499241	0.00820638780469244	0.00963974315923612	10	1	1
"196"	0.892872063109987	0.01258783241171	0.0125878324116506	0.00874690516252984	0.0100352783145599	10	1	1
"197"	0.942475896537564	0.01258783241171	0.01258783241171	0.0103960166967632	0.0111812782840862	10	1	1
"198"	0.873727361267051	0.01258783241171	0.00545876784513582	0.00816572742598302	0.00960954499217722	10	1	1
"199"	0.96270276704495	0.01258783241171	0.0125878321073776	0.0111310870318293	0.0116663605030452	10	1	1
"200"	0.869241075021499	0.01258783241171	0.00530213181983958	0.00803379469617433	0.00951111499903111	10	1	1
"201"	0.89281834220571	0.01258783241171	0.0125409777833424	0.00874523255778872	0.0100340707776014	10	1	1
"202"	0.906685580428819	0.01258783241171	0.0125865001455209	0.00918495533602426	0.0103481894304734	11	1	1
"203"	0.895678154176579	0.01258783241171	0.01258783241171	0.00883460448421114	0.0100984545657592	11	1	1
"204"	0.877248372017368	0.01258783241171	0.00249304426498553	0.00827039475973743	0.00968715155170213	11	1	1
"205"	0.845136247465837	0.01258783241171	0.0125664318526691	0.00735179152916187	0.00899092572329421	11	1	1
"206"	0.923089570484501	0.01258783241171	0.012565097558208	0.0097261491184223	0.010726020941432	11	1	1
"207"	0.865941422633189	0.01258783241171	0.0125878321063991	0.00793777323025249	0.00943904337623259	11	1	1
"208"	0.940638627301011	0.01258783241171	0.0125664317416749	0.0103310964161735	0.0111377270477341	11	1	1
"209"	0.917552300133557	0.01258783241171	0.0125409777822039	0.00954087883839884	0.0105977240962171	11	1	1
"210"	0.868118555693095	0.01258783241171	0.0125864998578757	0.00800103265485471	0.0094865659594524	11	1	1
"211"	0.91383485786924	0.01258783241171	0.0125878324105764	0.00941798323867008	0.0105120251761872	11	1	1
"212"	0.911273353288725	0.01258783241171	0.00546039147079615	0.009333991501709	0.0104531767696034	11	1	1
"213"	0.874761733061244	0.01258783241171	0.0125878324117091	0.00819637302330013	0.00963231119232598	11	1	1
"214"	0.882332652490673	0.01258783241171	0.00545660701587345	0.00842328705783825	0.00979976486137758	11	1	1
"215"	0.874742067463507	0.01258783241171	0.01258783241171	0.0081957895904128	0.00963187810747375	11	1	1
"216"	0.768516283364452	0.01258783241171	0.00218611013914234	0.00546566663242823	0.00743459131236035	11	1	1
"217"	0.90400706249431	0.01258783241171	0.01258783241171	0.00909876629637985	0.0102871387866985	11	1	1
"218"	0.910554393630104	0.01258783241171	0.0125878324107313	0.00931051749790949	0.010436688966709	11	1	1
"219"	0.891320731381143	0.01258783241171	0.0125664318526667	0.00869870002429546	0.010000436769277	11	1	1
"220"	0.905452169487029	0.01258783241171	0.012540977783342	0.00914519158652121	0.0103200542337155	11	1	1
"221"	0.832212102890625	0.01258783241171	0.00249304848974066	0.00700430633743521	0.00871804300928739	11	1	1
"222"	0.904188143632757	0.01258783241171	0.0125396305758376	0.00910457404015775	0.0102912604212499	12	1	1
"223"	0.844100047304121	0.01258783241171	0.0125409777672676	0.00732347115848051	0.00896889214606673	12	1	1
"224"	0.878876776039666	0.01258783241171	0.0125664318526692	0.0083191370445989	0.00972314874008789	12	1	1
"225"	0.93198506474262	0.01258783241171	0.0125878324117099	0.0100293857017159	0.0109337429069055	12	1	1
"226"	0.899473761690124	0.01258783241171	0.01258783241171	0.00895426851437472	0.0101842241800167	12	1	1
"227"	0.905604027740588	0.01258783241171	0.01258783241171	0.00915008038619117	0.010323516187612	12	1	1
"228"	0.886110937972311	0.01258783241171	0.0125878323959247	0.00853825908641952	0.00988387278914961	12	1	1
"229"	0.911777982036439	0.01258783241171	0.00522803248798426	0.00935049393605016	0.0104647571236746	12	1	1
"230"	0.896389844103875	0.01258783241171	0.0125878324116505	0.00885695070044402	0.0101145090462237	12	1	1
"231"	0.909152862357705	0.01258783241171	0.0125664318526692	0.00926488406962022	0.0104045852531557	12	1	1
"232"	0.849033926563076	0.01258783241171	0.01258783241171	0.007459045625161	0.00907404735577149	12	1	1
"233"	0.894198514321455	0.01258783241171	0.01258783241171	0.00878827987439458	0.0100651172921035	12	1	1
"234"	0.891986775668663	0.01258783241171	0.0125409777819954	0.00871937200291867	0.010015388115483	12	1	1
"235"	0.836920180729729	0.01258783241171	0.0125878324105755	0.00712945045842178	0.00881696329086379	12	1	1
"236"	0.902839393854765	0.01258783241171	0.01258783241171	0.00906138235616214	0.0102605810037624	12	1	1
"237"	0.812377028072666	0.01258783241171	0.00218609437632926	0.00649482036319606	0.00830742101212683	12	1	1
"238"	0.845033589468866	0.01258783241171	0.01258783241171	0.00734898217273591	0.00898874161541576	12	1	1
"239"	0.838833789122165	0.01258783241171	0.01258783241171	0.00718078527562627	0.00885732915705054	12	1	1
"240"	0.907393046386374	0.01258783241171	0.0125396305750891	0.00920782127125857	0.0103643446404016	12	1	1
"241"	0.847559613179631	0.01258783241171	0.012540977767267	0.00741834101184546	0.00904256127760853	12	1	1
"242"	0.900680740459363	0.01258783241171	0.0125878321984437	0.00899257250415021	0.010211574371055	13	1	1
"243"	0.796855910692665	0.01258783241171	0.00545831370833573	0.00611563831129862	0.00799301354710252	13	1	1
"244"	0.855974601148208	0.01258783241171	0.0125409777833424	0.00765289911838021	0.00922301062351664	13	1	1
"245"	0.888976968461717	0.01258783241171	0.0125878321984436	0.00862624652985984	0.00994791283345012	13	1	1
"246"	0.902467004962171	0.01258783241171	0.0125878321984438	0.00904948409188646	0.0102521185055025	13	1	1
"247"	0.886520732310172	0.01258783241171	0.0125865001464998	0.00855079874422556	0.00989301677215009	13	1	1
"248"	0.826035246341846	0.01258783241171	0.01258783241171	0.00684259315456006	0.00858910891334295	13	1	1
"249"	0.843085597258914	0.01258783241171	0.0050430714275828	0.00729582355463108	0.00894734724571888	13	1	1
"250"	0.820087367308985	0.01258783241171	0.0125878324106711	0.00668949800070502	0.00846586222438911	13	1	1
"251"	0.895181944885612	0.01258783241171	0.0125865001464436	0.00881904894798632	0.0100872684964905	13	1	1
"252"	0.873612180465847	0.01258783241171	0.00498158511717751	0.00816232020768296	0.00960701156542391	13	1	1
"253"	0.896924125387034	0.01258783241171	0.0125878323959247	0.00887375411990645	0.0101265698775605	13	1	1
"254"	0.912986885489113	0.01258783241171	0.0125865001464999	0.00939011610352517	0.0104925254357194	13	1	1
"255"	0.905443158942403	0.01258783241171	0.0125396305762256	0.00914490156962551	0.010319848836126	13	1	1
"256"	0.892293592239724	0.01258783241171	0.01258783241171	0.00872890693624293	0.010022279283858	13	1	1
"257"	0.941114456685785	0.01258783241171	0.0125865001455209	0.0103478807813244	0.01114899810995	13	1	1
"258"	0.836938616533147	0.01258783241171	0.01258783241171	0.00712994372167286	0.00881735173792487	13	1	1
"259"	0.861207672947757	0.01258783241171	0.01258783241171	0.00780150920802283	0.00933612662436656	13	1	1
"260"	0.861277920009062	0.01258783241171	0.0125878323958982	0.00780351853950506	0.00933764974643701	13	1	1
"261"	0.899936252918182	0.01258783241171	0.0125409777833424	0.00896893148748142	0.0101946999169894	13	1	1
"262"	0.90481078652778	0.01258783241171	0.0125878323959247	0.00912456489133041	0.0103054388563313	14	1	1
"263"	0.865042700714455	0.01258783241171	0.00529116567564617	0.00791176821966871	0.00941946082053052	14	1	1
"264"	0.838571043446942	0.01258783241171	0.0125878321963347	0.00717372066671958	0.00885178131077876	14	1	1
"265"	0.840453302684194	0.01258783241171	0.01258783241171	0.00722444387194202	0.00889156338130254	14	1	1
