"prop.area"	"undisturbed.eigen"	"eigen.patch.rm"	"eigen.islands"	"eigen.quality"	"num.patch.rem"	"alpha.count"	"bunch.of.repeats"	"landscape.id"	"mean.nn"	"var.nn"
"32"	"0.686683555068226"	"1.87006342661215"	"1.85138302720705"	"0.686571143153702"	"0.881799057801591"	"31"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"33"	"0.696424992030791"	"1.87006342661215"	"1.2790833321266"	"0.712247692891391"	"0.906995291411598"	"32"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"34"	"0.723562349720244"	"1.87006342661215"	"1.2790833326995"	"0.787112878379231"	"0.979057632779549"	"33"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"35"	"0.560146096154849"	"1.87006342661215"	"1.86865345102336"	"0.406434129738874"	"0.586757924665431"	"34"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"36"	"0.560926520412791"	"1.87006342661215"	"1.20309475396424"	"0.4078769321639"	"0.588394066093483"	"35"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"37"	"0.554759687652448"	"1.87006342661215"	"0.999921309859939"	"0.396566380262831"	"0.57552756171976"	"36"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"38"	"0.648228113359708"	"1.87006342661215"	"0.681159509433958"	"0.591183450883488"	"0.785800066438855"	"37"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"39"	"0.504719288664195"	"1.87006342661215"	"1.85138304116847"	"0.312223302889772"	"0.476382875248067"	"38"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"40"	"0.686316417974106"	"1.87006342661215"	"1.83722197753776"	"0.685615608357656"	"0.880856397687537"	"39"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"41"	"0.471765842247017"	"1.87006342661215"	"1.23612288519843"	"0.263581897172029"	"0.416206944951347"	"40"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"42"	"0.663218586926168"	"1.87006342661215"	"1.8499464137314"	"0.627250297746917"	"0.822564030622394"	"41"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"43"	"0.576509609706366"	"1.87006342661215"	"0.480162125482329"	"0.437387053212135"	"0.621540507936709"	"42"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"44"	"0.701955725982158"	"1.87006342661215"	"1.76724961444497"	"0.727104523102315"	"0.92145849606284"	"43"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"45"	"0.55864350282134"	"1.87006342661215"	"1.39588292949192"	"0.40366557016444"	"0.583614187606905"	"44"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"46"	"0.535530123042057"	"1.87006342661215"	"1.27319826194533"	"0.362609071882968"	"0.536320188999241"	"45"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"47"	"0.597969129374406"	"1.87006342661215"	"0.681159509472304"	"0.480252495572714"	"0.668673118279027"	"46"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"48"	"0.591689485541693"	"1.87006342661215"	"0.480597030759482"	"0.467437766047758"	"0.654702561883686"	"47"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"49"	"0.544470784612607"	"1.87006342661215"	"1.00715749235212"	"0.378152326703268"	"0.554377376724696"	"48"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"50"	"0.531799090798166"	"1.87006342661215"	"1.12313054608314"	"0.356247137334218"	"0.528873148158419"	"49"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"51"	"0.61400267887731"	"1.87006342661215"	"0.480597417175135"	"0.514008127838406"	"0.705012583467844"	"50"	"1"	"1"	"Nov 12 18 58 25"	"0"	"0"
"52"	"0.997555647196607"	"2.19341760518597"	"2.19341760518596"	"2.17957976971968"	"2.18270773760597"	"1"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"53"	"0.988388589919697"	"2.19341760518597"	"2.19341760518597"	"2.12819528438347"	"2.14277598979019"	"2"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"54"	"0.979754168211947"	"2.19341760518597"	"2.19341760518597"	"2.08053058985907"	"2.10550154550322"	"3"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"55"	"0.972701188682488"	"2.19341760518597"	"2.19341760518572"	"2.04212046676912"	"2.07529680834975"	"4"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"56"	"0.97753583548628"	"2.19341760518597"	"2.18885855078929"	"2.06839900202689"	"2.09597790070658"	"5"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"57"	"0.922590541321926"	"2.19341760518597"	"2.19341760518597"	"1.7825295760213"	"1.86697851649929"	"6"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"58"	"0.964092915487862"	"2.19341760518597"	"2.15854706259196"	"1.9958746969817"	"2.03872715692144"	"7"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"59"	"0.937359222841151"	"2.19341760518597"	"2.19341760518572"	"1.85664316408168"	"1.92722951721767"	"8"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"60"	"0.867940673945933"	"2.19341760518597"	"2.19341760472366"	"1.52511344197425"	"1.65234757334489"	"9"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"61"	"0.954073008986796"	"2.19341760518597"	"2.19341760430277"	"1.94291670898095"	"1.99657001444086"	"10"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"62"	"0.888114755549901"	"2.19341760518597"	"1.73522971581883"	"1.61710111063802"	"1.73005335230248"	"11"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"63"	"0.936514129097546"	"2.19341760518597"	"1.80917942965596"	"1.85234888573899"	"1.92375602406791"	"12"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"64"	"0.859277116609376"	"2.19341760518597"	"1.76486233603823"	"1.48667939831338"	"1.61952560052127"	"13"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"65"	"0.858958098374587"	"2.19341760518597"	"2.13010281914221"	"1.48527628808937"	"1.61832328224671"	"14"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"66"	"0.746730299940743"	"2.19341760518597"	"1.39847590158859"	"1.04311236924141"	"1.22306312609931"	"15"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"67"	"0.785724720075797"	"2.19341760518597"	"2.19341760472366"	"1.18540263486304"	"1.35413560940448"	"16"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"68"	"0.918860470788012"	"2.19341760518597"	"2.19341586843167"	"1.76412210451823"	"1.85191249652024"	"17"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"69"	"0.887289117433339"	"2.19341760518597"	"1.40365520622665"	"1.61326746702882"	"1.72683815060578"	"18"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"70"	"0.788807643159035"	"2.19341760518597"	"2.18885742561996"	"1.19715511472507"	"1.36478281416203"	"19"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"71"	"0.741807926217999"	"2.19341760518597"	"2.04981737685061"	"1.02597512951829"	"1.20699164504775"	"20"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"72"	"0.810599790182763"	"2.19341760518597"	"2.15854524888124"	"1.28237782679615"	"1.44123333620168"	"21"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"73"	"0.858770798854078"	"2.19341760518597"	"2.15228038119527"	"1.48445290563535"	"1.61761759444187"	"22"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"74"	"0.602905746608301"	"2.19341760518597"	"1.44748538315961"	"0.61374509683988"	"0.797297076609002"	"23"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"75"	"0.796970950952948"	"2.19341760518597"	"1.06459157759691"	"1.22863679403869"	"1.39317704101768"	"24"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"76"	"0.712061021888243"	"2.19341760518597"	"2.15401233300691"	"0.926243131186534"	"1.11213050000414"	"25"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"77"	"0.806340377807061"	"2.19341760518597"	"2.18730141339199"	"1.26542245237358"	"1.42612679765266"	"26"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"78"	"0.746097782882498"	"2.19341760518597"	"1.39867676882495"	"1.04090005708985"	"1.22099201515439"	"27"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"79"	"0.669811847249319"	"2.19341760518597"	"1.48553935053597"	"0.795587295908772"	"0.984072225893379"	"28"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"80"	"0.702784852781653"	"2.19341760518597"	"1.40558500330275"	"0.896466925463694"	"1.0833433205498"	"29"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"81"	"0.6937045804878"	"2.19341760518597"	"1.79618053616673"	"0.867918550777506"	"1.05552967915455"	"30"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"82"	"0.700790213057934"	"2.19341760518597"	"1.45722481632726"	"0.890145196900535"	"1.07720257031789"	"31"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"83"	"0.637045718497905"	"2.19341760518597"	"1.32240980037536"	"0.702802746168715"	"0.890148629235277"	"32"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"84"	"0.703587880225764"	"2.19341760518597"	"2.08741959835485"	"0.899020076968459"	"1.08582046966613"	"33"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"85"	"0.718130321396547"	"2.19341760518597"	"1.73522932530522"	"0.946063093039461"	"1.13116993426473"	"34"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"86"	"0.697245139198663"	"2.19341760518597"	"2.03524322166082"	"0.878979962862294"	"1.06633168869923"	"35"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"87"	"0.575806833362932"	"2.19341760518597"	"1.32240979045964"	"0.548388494774693"	"0.727235304463882"	"36"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"88"	"0.678492371640156"	"2.19341760518597"	"0.753034295433244"	"0.821403105957152"	"1.00974395847406"	"37"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"89"	"0.689638020715245"	"2.19341760518597"	"1.24050349561019"	"0.855323840534251"	"1.04319072823483"	"38"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"90"	"0.755712472402367"	"2.19341760518597"	"1.07296107297548"	"1.07485509534"	"1.25266373557298"	"39"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"91"	"0.593321546713954"	"2.19341760518597"	"1.3224098717215"	"0.590099974771522"	"0.772149803689314"	"40"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"92"	"0.630612793949911"	"2.19341760518597"	"0.8353358796503"	"0.685436422658534"	"0.872261853590639"	"41"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"93"	"0.433638436313466"	"2.19341760518597"	"1.72905113710986"	"0.276665751613071"	"0.412455276969241"	"42"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"94"	"0.552794922222541"	"2.19341760518597"	"2.04487234833273"	"0.496471320350123"	"0.670269434417142"	"43"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"95"	"0.535585372442031"	"2.19341760518597"	"1.48553934730626"	"0.459736332413653"	"0.629185549498134"	"44"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"96"	"0.452345169677403"	"2.19341760518597"	"2.02936657801807"	"0.306024852194291"	"0.44880867126577"	"45"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"97"	"0.494964555360364"	"2.19341760518597"	"0.721304323579859"	"0.379887652288455"	"0.537365184018712"	"46"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"98"	"0.454931950559461"	"2.19341760518597"	"1.28811175896845"	"0.310228906719473"	"0.453956462505523"	"47"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"99"	"0.626975274951209"	"2.19341760518597"	"1.75910572272854"	"0.675738016071461"	"0.862228063673989"	"48"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"100"	"0.533813628984566"	"2.19341760518597"	"2.12397243238392"	"0.456054257095901"	"0.625029679660859"	"49"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"101"	"0.416623604051487"	"2.19341760518597"	"2.04486944852643"	"0.251525156547654"	"0.380722959719241"	"50"	"1.25"	"1"	"Nov 12 18 58 25"	"0"	"0"
"102"	"0.996053668980231"	"2.48068678771814"	"2.35243906648398"	"2.45638148233655"	"2.46114619832317"	"1"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"103"	"0.992964718435926"	"2.48068678771814"	"2.4438657834969"	"2.43746323701457"	"2.44590490972606"	"2"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"104"	"0.975176064455287"	"2.48068678771814"	"2.48068678771814"	"2.3303249489708"	"2.35905463797024"	"3"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"105"	"0.969184934176502"	"2.48068678771814"	"2.47081334927337"	"2.29493009758175"	"2.33015731590658"	"4"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"106"	"0.962381240737029"	"2.48068678771814"	"2.48068678771814"	"2.25515224156389"	"2.29755666569248"	"5"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"107"	"0.960313436148592"	"2.48068678771814"	"2.48068678027711"	"2.24315044376738"	"2.28769405814142"	"6"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"108"	"0.900261959129534"	"2.48068678771814"	"1.60245602866154"	"1.91210372197294"	"2.01052617767564"	"7"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"109"	"0.928564100426784"	"2.48068678771814"	"2.48068677014189"	"2.06394803455439"	"2.13892576559069"	"8"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"110"	"0.896471500261404"	"2.48068678771814"	"2.48068678771755"	"1.89232330441973"	"1.99363159854462"	"9"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"111"	"0.834199868784321"	"2.48068678771814"	"2.47360620103751"	"1.58567718365485"	"1.72628369258543"	"10"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"112"	"0.884117233931008"	"2.48068678771814"	"1.3755589265655"	"1.82875324794318"	"1.93906177941058"	"11"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"113"	"0.803027746364988"	"2.48068678771814"	"2.35243906297371"	"1.44479661693825"	"1.59967970985743"	"12"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"114"	"0.891250054019978"	"2.48068678771814"	"2.3524390643149"	"1.86528814542116"	"1.97047564759417"	"13"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"115"	"0.92103986745178"	"2.48068678771814"	"2.47081333483604"	"2.02286050651854"	"2.10440241677702"	"14"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"116"	"0.783621735035063"	"2.48068678771814"	"2.35579857819832"	"1.36120977423496"	"1.52329802951881"	"15"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"117"	"0.812507594757838"	"2.48068678771814"	"2.47361795809797"	"1.48677034042687"	"1.63767150269771"	"16"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"118"	"0.896784470710155"	"2.48068678771814"	"2.07767062669299"	"1.89395160301075"	"1.99502384958708"	"17"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"119"	"0.785834127073825"	"2.48068678771814"	"2.48067306341136"	"1.37058179770119"	"1.5319115983218"	"18"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"120"	"0.75442767836269"	"2.48068678771814"	"2.31613843715055"	"1.24127778330173"	"1.41191047512986"	"19"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"121"	"0.719282855796981"	"2.48068678771814"	"2.48067304819323"	"1.10593731615265"	"1.28342753194488"	"20"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"122"	"0.717657322116887"	"2.48068678771814"	"2.44386577901896"	"1.09991164866434"	"1.27763315700421"	"21"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"123"	"0.712808303013425"	"2.48068678771814"	"1.91496426260621"	"1.08205831447062"	"1.2604262324458"	"22"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"124"	"0.850818095990147"	"2.48068678771814"	"1.92333534359488"	"1.66417901798068"	"1.79574791225655"	"23"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"125"	"0.677671014777448"	"2.48068678771814"	"1.91486310933703"	"0.958052414075175"	"1.13922564960939"	"24"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"126"	"0.621381987367319"	"2.48068678771814"	"1.60245601639628"	"0.778455588152087"	"0.957831803511068"	"25"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"127"	"0.715965988531261"	"2.48068678771814"	"1.59279220899389"	"1.09366378681025"	"1.27161814829482"	"26"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"128"	"0.709325843983201"	"2.48068678771814"	"2.06581016242749"	"1.06934831152084"	"1.24814057183526"	"27"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"129"	"0.798294718602216"	"2.48068678771814"	"1.07796457505472"	"1.42412191102694"	"1.58087832748618"	"28"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"130"	"0.683342143745757"	"2.48068678771814"	"2.06945275312554"	"0.977435723601187"	"1.15837278381833"	"29"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"131"	"0.650868147029623"	"2.48068678771814"	"1.53816366337774"	"0.869666235405119"	"1.05089171857915"	"30"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"132"	"0.6808032541813"	"2.48068678771814"	"1.59109600365327"	"0.968728340185761"	"1.14978113719008"	"31"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"133"	"0.674707839929189"	"2.48068678771814"	"2.1764124961339"	"0.948020069454093"	"1.12928470660211"	"32"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"134"	"0.65549337051814"	"2.48068678771814"	"1.35714734962638"	"0.884542099445721"	"1.06588055895663"	"33"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"135"	"0.553385502240937"	"2.48068678771814"	"1.70774663167334"	"0.591203537655594"	"0.759674393734262"	"34"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"136"	"0.621194376249778"	"2.48068678771814"	"2.35242755877176"	"0.777895077002018"	"0.957253502978616"	"35"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"137"	"0.642751628330895"	"2.48068678771814"	"2.30550602824788"	"0.843936757350256"	"1.02484527856415"	"36"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"138"	"0.618393965532308"	"2.48068678771814"	"1.55554862991363"	"0.769557996893927"	"0.948642154829228"	"37"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"139"	"0.64433120999352"	"2.48068678771814"	"1.6970177643876"	"0.848906723339392"	"1.02988864491485"	"38"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"140"	"0.645735934087549"	"2.48068678771814"	"1.11424561226313"	"0.853341650974224"	"1.0343841167361"	"39"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"141"	"0.453371428890797"	"2.48068678771814"	"1.08046849061517"	"0.370398294012736"	"0.509894384515197"	"40"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"142"	"0.56903658505396"	"2.48068678771814"	"1.12032602338604"	"0.631530138313489"	"0.803252918794995"	"41"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"143"	"0.536748362353776"	"2.48068678771814"	"2.47080095751523"	"0.550101808560863"	"0.714682897854397"	"42"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"144"	"0.421486509594625"	"2.48068678771814"	"1.13453881289364"	"0.312690623547415"	"0.440696185311215"	"43"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"145"	"0.599104078600826"	"2.48068678771814"	"1.59273647399642"	"0.713620745580517"	"0.890382234310861"	"44"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"146"	"0.441071024967172"	"2.48068678771814"	"0.927209708369079"	"0.347441075899306"	"0.482601859871489"	"45"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"147"	"0.42455759779489"	"2.48068678771814"	"1.35557645743878"	"0.317995299319671"	"0.447141694441578"	"46"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"148"	"0.604736178673206"	"2.48068678771814"	"1.15586566046756"	"0.72968526681799"	"0.907201659858099"	"47"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"149"	"0.528098200611913"	"2.48068678771814"	"1.14540093790938"	"0.529440177640019"	"0.691833056187679"	"48"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"150"	"0.442702128946045"	"2.48068678771814"	"0.44094813341484"	"0.350434692278523"	"0.486177834145044"	"49"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"151"	"0.486748953953774"	"2.48068678771814"	"1.92295994052134"	"0.437208511680906"	"0.587735586421298"	"50"	"1.5"	"1"	"Nov 12 18 58 25"	"0"	"0"
"152"	"0.993756186353065"	"2.74754109293448"	"2.74754109293447"	"2.70617718516814"	"2.71333793725467"	"1"	"1.75"	"1"	"Nov 12 18 58 25"	"0"	"0"
"153"	"0.996651222456218"	"2.74754109293448"	"2.74754109293448"	"2.72530751408982"	"2.72917009688961"	"2"	"1.75"	"1"	"Nov 12 18 58 25"	"0"	"0"
"154"	"0.990059271191334"	"2.74754109293448"	"2.74754104331821"	"2.6818700892482"	"2.69318747790436"	"3"	"1.75"	"1"	"Nov 12 18 58 25"	"0"	"0"
"155"	"0.983686257513004"	"2.74754109293448"	"2.74754109293448"	"2.64028814386142"	"2.65862696283356"	"4"	"1.75"	"1"	"Nov 12 18 58 25"	"0"	"0"
